candidate_id,response_delay_hours,number_of_active_offers,past_job_switches,avg_tenure_months,notice_period_days,salary_expectation_lpa,salary_offered_lpa,salary_hike_percent,interview_sentiment,communication_score,technical_score,background_verified,joined
232,16.76244778533049,1,3,33,30,19.583944443723134,21.94948278917935,12.078967810871196,0.9120680598883183,74,42,1,0
233,20.64374166339804,4,4,31,60,18.61906442370936,17.105536690517322,-8.128913992395477,0.7437061619833584,58,79,1,1
234,16.279042400200645,0,4,33,30,22.704250507714885,29.281873861607053,28.970889621117845,0.39501167001369697,59,50,0,1
235,5.213157487805724,0,0,45,15,19.0429515723906,23.450632457504994,23.145996398504032,0.09526206562545592,63,60,1,1
236,30.762283273579293,0,5,20,0,24.95557887279767,23.773623533138693,-4.736236917939594,0.2569836624874825,81,69,0,1
237,7.909856840790311,0,1,11,0,11.318621796463411,14.360151688293747,26.871910260140375,0.9567682172148503,51,58,1,1
238,0.5907955459365267,0,3,32,0,21.492952587027776,23.218306135733002,8.027531544207541,0.31036337588407936,34,92,1,0
239,24.88725087108657,1,3,43,90,18.650331279485947,19.55970644209647,4.875919622997645,0.32990096014906445,40,64,1,1
240,4.678405685395744,0,3,9,90,18.51911534951539,20.082523738688348,8.442133221087534,0.18958893109771702,61,74,1,1
241,67.70599553455928,1,4,16,15,10.842547491744977,13.377847173631194,23.382878274837893,0.8068506011387654,53,51,1,1
242,73.86149790691256,0,0,26,30,20.49763764088347,23.854984067614705,16.379187131471447,0.27564423024227735,40,86,1,1
243,59.12423723121219,2,4,35,90,22.907896469299583,21.1600097877853,-7.630061904010894,0.33025824836885564,40,65,1,0
244,11.0948975159368,0,4,23,30,8.589517691931821,11.020709797768077,28.30417484464684,0.4143481084316266,46,94,1,1
245,0.37385556892666516,2,5,40,30,17.135433579450787,16.43482830283147,-4.088634660867289,0.4337282797746097,61,95,1,1
246,63.252562975965354,2,2,8,90,12.234831411158279,14.660107548060296,19.82271806941404,0.4113407904150217,56,87,1,1
247,13.414518649273472,2,0,17,90,24.780510505192417,28.607974644677558,15.445461217125239,0.5037436953747286,61,44,1,1
248,81.62020838692935,0,3,32,15,14.055489132465313,13.70425959519691,-2.498878082137559,0.8145128796164033,90,58,1,1
249,79.52965142712493,1,1,35,60,8.794723649735797,8.515867855786189,-3.170716955478021,0.819285040742022,54,66,1,1
250,46.01728841230606,0,3,26,0,12.019010129658483,15.001299582635829,24.813103748187682,0.7983131337633469,93,77,1,1
251,8.370625636131846,3,4,43,90,17.730606186149153,18.934123730293177,6.787796939983874,0.10112483911648751,93,68,0,1
252,11.671006370368646,1,0,26,90,5.597876798341102,6.503784591080755,16.18306056696555,0.7996788032748141,57,51,0,1
253,45.71343965947391,4,0,43,30,16.67564032464599,18.370358995540244,10.162840154266949,0.12025177348657679,69,58,1,1
254,9.14750955433721,1,0,45,60,23.55571994275686,28.053482247529384,19.09414068303839,0.12472377005225799,43,48,1,0
255,4.457246791098115,1,2,20,90,21.857618540814858,23.861895495614903,9.169695001573233,0.9478627716349608,71,57,1,1
256,19.529687809445466,1,3,23,60,5.421144269817651,5.502201035175249,1.4951966102227428,0.8193978447055413,68,68,1,1
257,66.031043299369,1,2,34,0,24.86118745352043,25.98872554970281,4.535334839859861,0.5524104668680087,31,42,1,0
258,28.579814346190492,1,5,43,30,18.673265397781464,23.222653172317504,24.363107778013717,0.8749702044778621,30,62,1,0
259,20.258696074455735,2,1,26,15,7.407897310594498,8.053968756721925,8.721387716909092,0.9893646425518628,61,69,1,1
260,2.4534767363837493,0,5,22,0,4.260737872557893,4.198444746808824,-1.4620267102156235,0.6106420666317776,93,85,1,1
261,22.908737172425226,1,4,46,60,7.596935362135178,9.677296514852124,27.384215523090138,0.612898436981518,60,97,1,0
262,110.65367394831162,0,2,23,60,21.60169433440051,26.3246927281292,21.86401825993509,0.754427029159928,87,63,1,1
263,3.6220940794143397,1,2,42,0,4.454425823848439,4.108167528866336,-7.773354157752024,0.23213895236533277,43,92,1,1
264,17.53188779955609,2,5,43,60,8.896093375979817,11.561159985204451,29.95771847922071,0.16712486151879935,98,76,0,1
265,50.36660730961907,0,4,17,15,19.903417502032383,23.445642220851333,17.79706785760408,0.7595807500150725,45,76,1,1
266,32.40082196048808,2,0,16,15,16.30832125386084,15.722960801841793,-3.5893360383765276,0.3449047949941023,98,43,1,0
267,28.657786207240154,3,4,25,60,20.437449917564027,20.332545969249566,-0.5132927480561404,0.135070356305934,83,96,1,0
268,29.094901349387758,1,3,14,60,19.669160580362547,23.150173067800853,17.697819249661865,0.31487772591774976,42,93,1,1
269,10.691816215558779,0,5,6,15,5.0626291295579,6.135422629622466,21.190442211164886,0.3586368678745754,60,67,1,0
270,8.341490022410284,1,4,8,60,22.742739800977184,22.64299872413435,-0.4385622740077554,0.9652276595056907,98,55,1,1
271,39.7769881742331,2,0,26,90,8.767668519927643,8.792108760308688,0.2787541559708371,0.6979597110879232,50,52,1,1
272,39.87187677808869,0,4,28,30,15.621241244825038,15.97815970669244,2.284827794882436,0.5308563173997339,59,47,1,1
273,48.430801136829956,0,2,14,90,17.530051287083353,19.970363200856607,13.920734593465486,0.9688731386826049,52,95,1,1
274,58.670783084079275,0,1,24,60,7.541192428587003,7.3053527308940405,-3.1273528679489195,0.9031397404741807,67,92,1,1
275,17.18623768638969,0,2,24,60,24.500856390720465,23.072389809882516,-5.8302720446089005,0.5120008566141597,58,87,1,1
276,16.70842506122878,0,1,28,30,14.251275077833489,16.696019119658345,17.154563563420545,0.9056796353769807,61,99,1,0
277,38.4227983754037,3,4,32,60,5.210496607545262,6.313241815685863,21.16391759172683,0.4043046580626566,91,64,1,1
278,25.193257797307204,0,3,32,30,23.682502940334647,26.05955748349877,10.037176176660218,0.23042066535662464,74,41,0,0
279,29.053215564276407,2,4,44,15,16.31162470705863,17.054343286772728,4.5533084107354185,0.23267817682208514,78,69,1,1
280,38.12686739890091,1,0,41,30,18.683057157608904,20.043502926385454,7.281708541059043,0.6623155244421267,62,79,1,1
281,52.97576343232241,2,4,17,30,15.028691588618706,15.860727048102842,5.536313354878076,0.5010703207072771,33,42,1,0
282,9.8995777713037,3,1,32,90,21.52949705031632,27.64374424538517,28.39939632950701,0.6589508470054467,47,62,1,0
283,11.302482929461352,1,2,39,60,4.695802706057429,5.668941897621059,20.723596208765596,0.6860759642621699,99,68,1,1
284,2.368704940496653,0,3,38,15,9.635945670820103,9.474397942573265,-1.6765114059955935,0.022322872897717616,93,80,1,1
285,20.72193663862643,0,4,33,0,13.862615484456537,14.606700531300376,5.367566082159206,0.05403959234790234,57,69,1,1
286,0.8784985010605679,4,4,36,30,5.608675942587911,6.268283808745279,11.760491654524388,0.5326777265912499,87,50,1,0
287,15.038566756370631,0,2,37,0,18.824040055859825,21.557184218738897,14.519434482547533,0.1910354777600769,85,60,1,1
288,18.775070056491025,0,3,25,60,12.266931695168456,13.337510474996707,8.727355841150702,0.6325337688044397,49,66,1,1
289,8.10313584754854,0,5,45,30,9.726027795631024,11.905150684110861,22.40506540047838,0.5521857391706481,63,63,1,1
290,21.447180723508207,0,4,40,0,4.070955782976657,4.913816270263465,20.704240778329282,0.5857603583708912,39,91,1,1
291,0.7434014904353891,1,4,36,90,19.11643654674903,21.06752061109139,10.20631674512667,0.3024553798310107,51,70,1,1
292,0.9135239827869452,0,5,36,0,21.509995486330098,26.710504838922215,24.177175471269223,0.6398435062778967,34,69,1,0
293,41.50443286891526,0,1,43,90,12.295851249311466,14.760380180874229,20.043581217695436,0.829492636485023,73,40,1,0
294,10.718040580985873,0,1,27,15,15.848577517700676,19.199485679260135,21.143273948825737,0.9980712535922371,38,40,1,0
295,3.261336991138272,3,0,46,60,8.781419144521568,11.262699675810193,28.25603117733667,0.8384443861722143,72,93,1,1
296,17.727686118696376,0,2,14,0,17.066150571882794,17.178561491136634,0.6586776483681188,0.5574987596799474,33,47,1,0
297,35.27155057069764,1,3,14,30,4.2548866246192105,4.284922996620736,0.7059264946739592,0.19342959167995655,71,87,1,1
298,5.83483208231768,0,4,20,60,14.261521839073927,17.906494458536972,25.558090227625605,0.6814458761198209,94,81,1,1
299,23.40527084775583,0,4,18,0,17.52831511865454,21.189814493045077,20.889054935427197,0.9376537855579782,70,73,1,1
300,2.1410646957575348,0,0,27,30,23.282027237824416,29.582567927157594,27.0618216574251,0.2118665397323024,93,55,1,1
301,1.2735623018474258,0,4,21,30,12.008052159567969,11.11047504681834,-7.474793587021876,0.2559956205265771,84,66,1,1
302,18.1898145750125,0,2,37,30,20.068994262601628,23.101476109089685,15.110283090463867,0.14900854341165115,47,43,0,1
303,18.669850624673813,1,0,7,30,16.551427628813514,15.853807054542488,-4.214866475062095,0.7367216436264017,45,58,1,1
304,24.34889875691078,0,2,31,0,23.46725437142669,25.85056242603653,10.1558879317033,0.40656150342365927,75,68,0,1
305,31.07905351000042,1,0,19,15,12.365931188848043,11.899720406832799,-3.7701227258622168,0.06269563888638408,65,80,1,1
306,89.36536820879982,0,4,43,90,10.701002137332747,10.179129282956906,-4.876859640604833,0.8749499914902802,95,42,1,1
307,17.430986861528552,1,0,39,90,22.62998197257702,20.47713154997192,-9.513266184718676,0.5576719047025667,73,50,1,0
308,9.36047313854349,0,1,13,90,5.034132429574072,5.799801444133876,15.209552495316172,0.3310942920003558,34,47,1,0
309,38.05569551358447,1,3,41,15,6.864093251607213,7.1634298146052044,4.360904667603439,0.34398297606109696,58,78,1,1
310,7.580435170467295,2,4,26,30,5.730493126264934,5.398556111023458,-5.792468604841136,0.29025122019090677,33,72,1,0
311,13.871602350559233,1,5,33,30,21.705309088104457,22.33769567968395,2.9135111092523958,0.4554801723926418,78,47,1,1
312,1.9609240460080777,0,3,11,60,4.222755890776707,4.0858441646546755,-3.2422363419366094,0.337041688488145,37,64,1,1
313,0.6162626289953851,1,4,25,90,22.09480026543801,28.207943924103997,27.667793260066382,0.5479463040706094,81,63,1,1
314,78.89711815844645,1,3,36,90,13.476623702796603,13.853995503901785,2.8001954304539343,0.7735172522712942,98,65,1,1
315,43.3864234107615,1,1,38,30,4.0845308559333855,4.22169515846932,3.358140931575604,0.6744612834443735,50,65,1,1
316,28.5754255871842,1,3,12,90,12.43454872145288,15.368395954257307,23.594320135983445,0.2944568927541171,56,56,1,1
317,12.620631467163406,0,0,13,30,7.922817661945747,9.18335621020872,15.91023045144017,0.5287410115397793,67,66,1,1
318,4.567356867410609,1,3,14,30,17.112410236915423,20.262268367019804,18.40686429612007,0.8401261599122508,34,68,1,0
319,4.082897797748499,1,4,7,30,18.266534588354578,21.086900709847225,15.440072159558435,0.06820623474272547,90,82,1,1
320,6.912143739038006,2,5,22,0,14.238078978504996,18.203078048665542,27.84785135794262,0.07829726698690476,37,78,1,0
321,19.12297555951955,2,5,42,0,4.8509100342330695,4.767475995169567,-1.7199667376781844,0.5561700680497534,47,48,1,0
322,30.09238290664262,1,2,47,0,17.77870489171124,23.03436912473937,29.561569670231826,0.6391151283898032,33,53,1,1
323,25.90536839272316,0,3,22,0,21.682814455715945,26.72152045765988,23.23824710226052,0.2114130157759041,33,44,1,0
324,7.881894273335902,1,5,43,15,19.12680982385443,21.720195521029385,13.558903555053684,0.745220126691518,66,89,1,1
325,74.35448396535136,1,3,40,60,21.42911629806169,24.963820096944822,16.494864975849957,0.6462633770407274,44,69,1,1
326,32.13641771700543,1,5,44,60,8.210699994568637,9.520555843375607,15.95303506002457,0.9232892682362864,67,95,1,1
327,19.39753156635195,1,3,35,30,22.666646732786134,20.92944069201851,-7.664151037633836,0.1689542018585367,56,96,1,1
328,22.70473132889844,0,4,11,90,10.766062463607218,10.62832791376321,-1.279340058722453,0.7513742653580107,77,94,1,1
329,13.056908772769233,1,3,9,0,4.281501099291812,5.499966448974544,28.45883538098997,0.08364309058326702,75,67,1,1
330,6.8318710145775245,0,4,42,60,21.711224572910485,24.18078456311585,11.374577154375174,0.5652924095178975,75,84,1,1
331,10.560339103754698,0,4,40,60,23.778246648259262,24.999056102881084,5.134144130476475,0.5518951394991458,77,76,0,1
332,34.036364346161115,1,2,14,0,17.766722145764327,21.405620188555453,20.481538535563,0.3883850446467406,88,47,1,0
333,0.34795391329930264,1,5,11,15,8.860169239731917,9.833082956309012,10.980757706232396,0.8445711476685672,33,54,1,1
334,2.961129413759425,1,0,18,15,9.286633749933138,8.406865509908672,-9.473489142724086,0.004370644786012234,48,93,1,1
335,1.1302650468604927,0,4,27,60,13.79845034214801,16.48218047525159,19.44950386860472,0.5201794018985207,86,67,1,1
336,0.9979548460150183,1,5,33,15,22.854452671629808,27.262780033092575,19.288702402114446,0.21715354983518742,48,75,1,1
337,46.420872806775805,1,1,35,0,7.141550779098726,6.899162866643309,-3.3940515156010225,0.7434986191164329,71,72,1,1
338,29.18977468081652,1,3,41,60,21.345447061253225,27.379037264357056,28.26640353696855,0.04306742630609717,34,45,1,1
339,15.426830265909416,0,1,7,0,10.117358982808158,10.011766662915855,-1.0436747383554292,0.8315546881815776,77,95,1,1
340,2.470966042747518,0,3,41,15,20.980309558011054,22.723767973274857,8.309974695287972,0.8380922267069515,54,90,1,1
341,16.236431179133596,0,2,13,0,23.32569514963231,22.063644056697928,-5.410561549563404,0.8328660124035029,96,51,1,1
342,15.394807970264909,1,4,47,15,12.977371311880724,14.811241646853823,14.131292778023537,0.15256852673266985,55,46,1,1
343,4.564673107205399,3,0,14,15,11.666063736216149,12.251472041163009,5.018044802288516,0.6304065185610449,91,84,1,1
344,13.653579151255773,0,4,6,0,20.846647698397337,21.706976025801197,4.126938488388234,0.014367359183389605,36,67,1,0
345,12.200078749996965,1,3,18,15,15.119140529967273,18.608498325665344,23.079075088837897,0.8479625912891998,73,46,0,1
346,22.961338389915227,0,0,20,30,18.373430017727138,16.60635960071757,-9.617531485980864,0.7229751935086205,56,80,1,1
347,24.19474886498189,2,4,37,0,17.07941397618477,20.82285787097891,21.91787083569689,0.5311537308992527,71,40,1,0
348,1.1126957764928336,0,0,39,30,7.210665758540722,8.137809025009402,12.857942629923153,0.7305914330966171,85,92,1,1
349,11.265216111721477,1,3,36,0,21.740597566080794,28.141886186306117,29.443940539207965,0.09432409665177222,32,63,1,1
350,23.594999874785486,0,2,19,15,8.11127733967586,9.212604581033396,13.577728824169967,0.5286558321768563,42,84,1,0
351,16.786546862586952,1,2,19,15,23.577925025486397,21.74242255210452,-7.784834634081676,0.29127649181644544,99,58,1,1
352,46.592386876210526,0,4,34,60,9.261997119865104,8.523428154941161,-7.974186942250952,0.972619463222973,88,92,1,1
353,25.799394337319946,0,1,24,60,19.411500438748583,24.3276802278493,25.32611945487328,0.8571179506239017,67,71,1,1
354,4.268468850415376,2,3,32,30,9.977763263365432,12.337361176110301,23.64856582044213,0.7332756958339769,97,69,1,0
355,1.7563784701497802,1,4,14,15,10.673493580324141,11.082886422780751,3.8356030232809397,0.9337476352497319,98,40,1,1
356,24.681459530613388,1,4,42,60,10.510038908428411,12.057253199752138,14.72129936724549,0.34684330456547374,30,71,1,1
357,0.6448577440174663,0,2,42,15,19.70573733454775,21.59426707445395,9.583654282224007,0.9008798989881812,79,96,1,1
358,21.152337067374976,1,0,33,0,15.693117477357255,20.19493338447245,28.686562205442094,0.3252382321067103,38,59,1,1
359,67.61413092929165,0,3,29,60,22.54200157279744,28.853409464182878,27.998436035075656,0.732796719691153,82,60,1,0
360,20.562778693861066,0,0,33,30,10.454827103284941,13.523691085660879,29.353560341630995,0.7364169117764491,39,58,1,1
361,11.791216613373773,0,5,41,60,18.53184296319163,23.10141576221769,24.65795122537058,0.018349876454093472,58,69,1,1
362,24.739851788279566,0,5,23,15,19.811920592925325,25.038714090274883,26.382063631004065,0.3610596982781952,65,89,1,1
363,14.71094337722619,1,3,30,90,7.181124373629122,7.087134309897031,-1.308848849314537,0.019432672408497886,56,67,1,1
364,18.931544653831683,1,1,40,90,12.412376503716034,15.297046510178506,23.240271559590983,0.9970920176102486,47,71,1,1
365,68.11505150959198,0,5,9,15,14.139167381358632,16.734310392447536,18.35428452817097,0.122196761829238,47,69,1,0
366,11.710260656404492,1,2,19,0,11.469435187781862,14.739538654073405,28.511460353122814,0.5428108956481094,38,62,1,1
367,77.9782046761621,3,1,44,60,10.7643645153519,12.147636285841822,12.85047313770478,0.7905562387626373,96,66,1,0
368,56.58182841047806,1,4,31,90,18.41481777395048,17.200671138674856,-6.593313331577747,0.20126360226089246,36,76,0,1
369,5.2295102625708,0,5,13,0,8.53319435084926,9.718963253157064,13.895955647486105,0.48505266809547265,87,98,1,1
370,1.7252197272757686,0,2,29,15,18.897205650273705,22.197269482195953,17.46323712085152,0.6074287609211508,59,65,1,1
371,2.549408051559125,0,4,21,0,23.635928124205343,23.355332111343984,-1.1871588515028664,0.16020475439554538,90,42,1,1
372,0.44135730833360887,1,1,25,15,15.869147944732774,16.783930586244573,5.76453534050913,0.7785554599115385,46,70,0,1
373,2.3809202797380995,2,3,20,60,16.840118971528955,19.187654553374678,13.940136562067199,0.2993364571893653,82,41,1,1
374,27.57299694185201,0,4,12,0,5.447586744605871,5.718017452419844,4.964229492660228,0.21102307633884032,35,97,1,1
375,1.7723910467142485,0,0,22,60,22.154014975974395,23.261252415542064,4.997908689546553,0.5582887464374169,68,93,1,1
376,9.219772519076844,1,3,27,0,9.994403531197175,9.527011808678967,-4.676534433088092,0.4103136276429379,54,49,1,1
377,44.72462496233465,1,3,27,15,16.916074476099862,21.589963680781356,27.629868923106667,0.9202859446364178,71,77,1,1
378,0.5651280763370762,0,1,17,15,24.56135556464085,29.478483778916903,20.019775379803864,0.880062698198154,71,58,1,1
379,40.428732148463006,0,1,23,0,16.505554612028966,14.863208610070537,-9.950262445355918,0.4833506633888832,88,70,1,1
380,7.946003204151108,0,2,20,15,19.21889923675193,23.18270713705303,20.624531360886607,0.35926377472559756,67,68,1,1
